ID,DRUNK_DR
0,0.48696449398994446
1,0.285075843334198
2,0.06089935824275017
3,0.01765601523220539
4,0.024683037772774696
5,0.22985787689685822
6,0.1288943588733673
7,0.11561068892478943
8,0.20305714011192322
9,0.2753390967845917
10,0.009247926063835621
11,0.49392902851104736
12,0.14513348042964935
13,0.7716851234436035
14,0.11438614130020142
15,0.04460810124874115
16,0.6818497180938721
17,0.021537605673074722
18,0.7120304703712463
19,0.02474096789956093
20,0.1865188628435135
21,0.7654593586921692
22,0.012646897695958614
23,0.03140346705913544
24,0.05947316810488701
25,0.04036380350589752
26,0.36278092861175537
27,0.10516200959682465
28,0.0801389217376709
29,0.021436477079987526
30,0.44367238879203796
31,0.04156026989221573
32,0.2120954692363739
33,0.1905374377965927
34,0.055496178567409515
35,0.3388126492500305
36,0.7574915885925293
37,0.025193486362695694
38,0.03175058215856552
39,0.4135707914829254
40,0.006397983059287071
41,0.519660472869873
42,0.3896676003932953
43,0.026067398488521576
44,0.4629339277744293
45,0.015676595270633698
46,0.7571666240692139
47,0.010000787675380707
48,0.003776279743760824
49,0.04062710702419281
50,0.0013784244656562805
51,0.17438949644565582
52,0.7965860366821289
53,0.5829375982284546
54,0.01915287785232067
55,0.11336172372102737
56,0.03997290879487991
57,0.067172572016716
58,0.094118632376194
59,0.3662581145763397
60,0.3621982932090759
61,0.0059192003682255745
62,0.11470115929841995
63,0.397392600774765
64,0.10486619174480438
65,0.007283615414053202
66,0.015558157116174698
67,0.18210501968860626
68,0.3998565077781677
69,0.7294623851776123
70,0.10393983125686646
71,0.1754550337791443
72,0.07528965920209885
73,0.04802126809954643
74,0.32590752840042114
75,0.40245485305786133
76,0.013141288422048092
77,0.04198881611227989
78,0.011075500398874283
79,0.16564294695854187
80,0.3187096416950226
81,0.2279224991798401
82,0.7822805047035217
83,0.08818074315786362
84,0.008081111125648022
85,0.05502230301499367
86,0.012740631587803364
87,0.6484160423278809
88,0.10443347692489624
89,0.34481605887413025
90,0.007996642030775547
91,0.011100517585873604
92,0.18025317788124084
93,0.3528227210044861
94,0.1737610250711441
95,0.5270430445671082
96,0.017270568758249283
97,0.3250340521335602
98,0.0625416561961174
99,0.04848021641373634
100,0.07667845487594604
101,0.033979132771492004
102,0.013844985514879227
103,0.08863085508346558
104,0.27108079195022583
105,0.014763867482542992
106,0.22945839166641235
107,0.2835923731327057
108,0.4294571280479431
109,0.002476816764101386
110,0.40688014030456543
111,0.009641006588935852
112,0.5795028209686279
113,0.17085038125514984
114,0.5794478058815002
115,0.6656609177589417
116,0.1368076354265213
117,0.010206451639533043
118,0.03943006694316864
119,0.32950589060783386
120,0.24923795461654663
121,0.5779917240142822
122,0.09256773442029953
123,0.054074011743068695
124,0.12459388375282288
125,0.010606221854686737
126,0.015775294974446297
127,0.1718372106552124
128,0.6933239698410034
129,0.016808755695819855
130,0.0027428807225078344
131,0.04267815500497818
132,0.05647492781281471
133,0.3017130494117737
134,0.06033790856599808
135,0.008214512839913368
136,0.17058193683624268
137,0.008192844688892365
138,0.5179517865180969
139,0.023408997803926468
140,0.017287541180849075
141,0.19915138185024261
142,0.009429547935724258
143,0.33048585057258606
144,0.014671724289655685
145,0.025025594979524612
146,0.8899632692337036
147,0.09353307634592056
148,0.23140302300453186
149,0.005654430016875267
150,0.0473250113427639
151,0.6609835624694824
152,0.005358254536986351
153,0.0388641320168972
154,0.023437708616256714
155,0.005064049735665321
156,0.1329764872789383
157,0.00938910711556673
158,0.05313098058104515
159,0.012840868905186653
160,0.02244349755346775
161,0.09008760750293732
162,0.3962303400039673
163,0.023926356807351112
164,0.011818772181868553
165,0.051728203892707825
166,0.22926035523414612
167,0.04412325099110603
168,0.012644798494875431
169,0.005596532486379147
170,0.15077562630176544
171,0.5867841839790344
172,0.38451215624809265
173,0.10420141369104385
174,0.285952627658844
175,0.019295785576105118
176,0.014301466755568981
177,0.018848903477191925
178,0.07284200936555862
179,0.018531491979956627
180,0.008107202127575874
181,0.040311336517333984
182,0.0064537376165390015
183,0.7390742301940918
184,0.6976205110549927
185,0.21039599180221558
186,0.020851876586675644
187,0.008230268955230713
188,0.36847031116485596
189,0.021411122754216194
190,0.36008307337760925
191,0.016394687816500664
192,0.6220273375511169
193,0.4617915451526642
194,0.3560735285282135
195,0.38489216566085815
196,0.028296571224927902
197,0.011270924471318722
198,0.49694716930389404
199,0.016445189714431763
200,0.34699127078056335
201,0.6647718548774719
202,0.10202684253454208
203,0.008539662696421146
204,0.11181873828172684
205,0.8957065343856812
206,0.16281473636627197
207,0.002983895130455494
208,0.6348007917404175
209,0.05153128504753113
210,0.048184577375650406
211,0.023351509124040604
212,0.10579575598239899
213,0.02535521797835827
214,0.03266466408967972
215,0.001468159374780953
216,0.034176379442214966
217,0.6572501063346863
218,0.46726110577583313
219,0.01833975315093994
220,0.2366359829902649
221,0.07048051059246063
222,0.06426680833101273
223,0.05643234774470329
224,0.5038438439369202
225,0.03026564046740532
226,0.6858538389205933
227,0.3982178866863251
228,0.029043495655059814
229,0.0269203782081604
230,0.4462226629257202
231,0.14010564982891083
232,0.008729403838515282
233,0.0031629418954253197
234,0.2578907608985901
235,0.22799046337604523
236,0.15950345993041992
237,0.011997461318969727
238,0.013114139437675476
239,0.005190911702811718
240,0.20266029238700867
241,0.207002192735672
242,0.014640926383435726
243,0.02946052886545658
244,0.015625815838575363
245,0.1044427901506424
246,0.008942677639424801
247,0.3325396776199341
248,0.04478447511792183
249,0.6000063419342041
