ID,DRUNK_DR
0,-1.1339831352233887
1,-1.4581055641174316
2,-1.966907024383545
3,-3.2754695415496826
4,-2.8833320140838623
5,-0.8527752757072449
6,-2.1779661178588867
7,-1.450339913368225
8,-1.8013187646865845
9,-0.5781595706939697
10,-2.8452844619750977
11,0.1219678521156311
12,-2.869701385498047
13,0.9553617238998413
14,-2.0167155265808105
15,-3.0007386207580566
16,0.5050044059753418
17,-2.6016273498535156
18,-1.0611579418182373
19,-2.4075827598571777
20,-1.412969708442688
21,-0.4014960825443268
22,-2.879420518875122
23,-2.877718687057495
24,-2.1232993602752686
25,-2.8551478385925293
26,0.11980608105659485
27,-1.4238855838775635
28,-1.8417261838912964
29,-2.459873676300049
30,0.5642841458320618
31,-2.5074617862701416
32,-0.6723852157592773
33,-1.2542784214019775
34,-1.082451343536377
35,0.1079653948545456
36,0.6511536240577698
37,-2.357058048248291
38,-2.7737207412719727
39,0.6202075481414795
40,-3.2870445251464844
41,-0.8917055726051331
42,0.11811798810958862
43,-2.759989023208618
44,-0.18733234703540802
45,-2.692216396331787
46,1.0344611406326294
47,-2.419149875640869
48,-3.4095773696899414
49,-0.9682185053825378
50,-3.961142063140869
51,-0.7192469835281372
52,1.233736276626587
53,0.6561244130134583
54,-3.1786394119262695
55,-1.487694263458252
56,-1.4824378490447998
57,-1.7880793809890747
58,-1.5979095697402954
59,0.785204291343689
60,-0.30234628915786743
61,-3.446227550506592
62,-1.0031565427780151
63,1.1275736093521118
64,-1.0436856746673584
65,-3.253145694732666
66,-2.7359111309051514
67,-1.0688138008117676
68,0.3624894618988037
69,0.9789035320281982
70,-1.0900651216506958
71,-1.5577327013015747
72,-1.602687120437622
73,-1.5850410461425781
74,-0.02004310116171837
75,0.17973598837852478
76,-2.9736123085021973
77,-1.795041561126709
78,-2.520984172821045
79,-0.7484242916107178
80,-1.0281336307525635
81,-0.8154104948043823
82,1.0593405961990356
83,-1.6578330993652344
84,-2.656552314758301
85,-2.4616036415100098
86,-2.485198974609375
87,1.2347486019134521
88,-1.3590586185455322
89,0.6982658505439758
90,-3.2320308685302734
91,-2.4402506351470947
92,-0.9480165839195251
93,0.1285649836063385
94,-1.3332810401916504
95,0.5852745771408081
96,-2.4683380126953125
97,-0.6959260702133179
98,-1.958386778831482
99,-1.5552769899368286
100,-2.5030252933502197
101,-2.2564499378204346
102,-2.6700832843780518
103,-2.250044107437134
104,0.2052718997001648
105,-3.019447088241577
106,-1.0173403024673462
107,0.5896463990211487
108,-0.028167152777314186
109,-4.140660762786865
110,0.8454559445381165
111,-2.642089605331421
112,0.7144571542739868
113,-1.4728927612304688
114,0.9074607491493225
115,1.2723995447158813
116,-0.5462073683738708
117,-2.9458887577056885
118,-1.8362189531326294
119,-0.03578689694404602
120,-0.4514121115207672
121,0.7893730401992798
122,-2.250821590423584
123,-2.2829654216766357
124,-1.0675652027130127
125,-2.3013346195220947
126,-2.5250914096832275
127,-1.001415729522705
128,0.9226609468460083
129,-3.3661904335021973
130,-3.1674106121063232
131,-2.5577476024627686
132,-1.7615747451782227
133,0.27846962213516235
134,-2.6194570064544678
135,-3.1657562255859375
136,-0.0424577035009861
137,-2.4719386100769043
138,0.46394917368888855
139,-1.7176622152328491
140,-2.5993402004241943
141,-0.08209642767906189
142,-2.888298273086548
143,0.43683910369873047
144,-2.3137600421905518
145,-1.342844009399414
146,2.012188196182251
147,-0.1210063248872757
148,-0.8131681680679321
149,-2.4264495372772217
150,-2.3556532859802246
151,0.6186120510101318
152,-2.4316933155059814
153,-1.501731038093567
154,-2.601766347885132
155,-2.803109884262085
156,-0.8470227718353271
157,-3.462144613265991
158,-1.538867473602295
159,-2.3027472496032715
160,-2.9954335689544678
161,-1.1613690853118896
162,0.05503444746136665
163,-3.2562601566314697
164,-2.5241615772247314
165,-1.3856042623519897
166,-0.8064966797828674
167,-1.8577020168304443
168,-2.9348649978637695
169,-2.9602668285369873
170,-0.32635563611984253
171,0.7223871946334839
172,-0.09872359782457352
173,-2.2629189491271973
174,0.15320514142513275
175,-2.7281863689422607
176,-2.2786924839019775
177,-2.55696439743042
178,-1.6424295902252197
179,-2.3207685947418213
180,-2.962351083755493
181,-1.2340177297592163
182,-3.2402162551879883
183,1.2872592210769653
184,0.5929276943206787
185,-0.6615175008773804
186,-2.4816455841064453
187,-2.831559419631958
188,-0.36722806096076965
189,-2.3178699016571045
190,-0.2632676661014557
191,-2.5773050785064697
192,0.3937509059906006
193,0.03987755626440048
194,0.1652251034975052
195,-0.7502235770225525
196,-2.511026620864868
197,-3.326756238937378
198,0.13070566952228546
199,-3.167118549346924
200,0.23347288370132446
201,1.1346756219863892
202,-1.9076982736587524
203,-2.9192686080932617
204,-1.8839170932769775
205,0.7789511680603027
206,-0.24766764044761658
207,-3.549708843231201
208,0.9065102934837341
209,-2.0039234161376953
210,-2.6913979053497314
211,-1.473235845565796
212,-1.0269221067428589
213,-1.723573088645935
214,-1.8589354753494263
215,-3.5999581813812256
216,-2.5311942100524902
217,1.0260124206542969
218,0.21646243333816528
219,-1.6376157999038696
220,-0.999151349067688
221,-2.2440335750579834
222,-2.3796515464782715
223,-2.496155261993408
224,0.8971633315086365
225,-2.5443637371063232
226,1.5691840648651123
227,0.5219010710716248
228,-2.244687795639038
229,-2.3324615955352783
230,0.6459544897079468
231,-0.34106963872909546
232,-2.9149420261383057
233,-4.170368194580078
234,-1.2012001276016235
235,-1.496915340423584
236,-0.9626185894012451
237,-2.9742441177368164
238,-2.3758816719055176
239,-3.9564309120178223
240,-1.6057921648025513
241,0.5444778203964233
242,-2.418314218521118
243,-1.3134610652923584
244,-2.0713343620300293
245,-1.1280324459075928
246,-2.4137117862701416
247,-0.06495494395494461
248,-1.78714120388031
249,0.6243904829025269
250,0.6277581453323364
251,-1.3598690032958984
252,-0.15245887637138367
253,-2.430616855621338
254,-1.1512441635131836
255,1.2421271800994873
256,-1.7931363582611084
257,-2.1485061645507812
258,-2.558856725692749
259,-0.6560296416282654
260,-2.015439987182617
261,-1.9470932483673096
262,0.4952083230018616
263,-0.6478552222251892
264,-0.10666824877262115
265,-1.404691457748413
266,-2.3362395763397217
267,0.6530004739761353
268,-2.6440820693969727
269,0.9402350187301636
270,-2.036513566970825
271,-2.6482250690460205
272,-2.3757567405700684
273,-0.5591510534286499
274,-2.7119836807250977
275,-1.767637848854065
276,0.5417044162750244
277,-2.856365442276001
278,-2.925723075866699
279,1.2476145029067993
280,-0.03783472999930382
281,1.783432126045227
282,-2.3357715606689453
283,-2.3503854274749756
284,-3.156137704849243
285,-0.591340959072113
286,-0.35134077072143555
287,-2.804032564163208
288,-1.55385422706604
289,1.4273124933242798
290,-0.19465982913970947
291,-2.826507806777954
292,-3.4103331565856934
293,1.3369312286376953
294,-0.5999992489814758
295,0.14255009591579437
296,-0.2621811628341675
297,-1.6615691184997559
298,-1.8662612438201904
299,-1.1351553201675415
300,-2.90449595451355
301,-1.5099996328353882
302,-2.658273696899414
303,-1.6432634592056274
304,0.033670373260974884
305,-0.6839185953140259
306,-2.9028687477111816
307,-0.8660863041877747
308,-2.7681381702423096
309,-1.5745223760604858
310,-1.0853427648544312
311,0.47831597924232483
312,-2.220245122909546
313,-0.5495783686637878
314,-2.144737958908081
315,-1.6316392421722412
316,-0.2695210874080658
317,-1.2971138954162598
318,-2.4790637493133545
319,0.832604169845581
320,-2.7250678539276123
321,1.3316138982772827
322,-1.5850828886032104
323,-2.0562448501586914
324,-0.3799905776977539
325,-2.1904242038726807
326,1.3440587520599365
327,-2.9244749546051025
328,-1.5690453052520752
329,-0.6836566925048828
330,-2.7285799980163574
331,-1.4359670877456665
332,-0.921798825263977
333,-2.5002999305725098
334,-2.8523056507110596
335,-2.7621912956237793
336,-0.45241519808769226
337,0.7845343351364136
338,-2.6336727142333984
339,-2.2445971965789795
340,-0.9723290801048279
341,0.7188585996627808
342,-0.6597425937652588
343,-0.30876076221466064
344,-2.7592933177948
345,-1.7182700634002686
346,-2.9482338428497314
347,1.786041498184204
348,-2.6515214443206787
349,-1.5920318365097046
350,-2.028364896774292
351,0.47241395711898804
352,0.5656447410583496
353,-1.071337103843689
354,-1.601006269454956
355,-3.274099588394165
356,-0.24990402162075043
357,-3.54752516746521
358,-0.7092608213424683
359,-2.4181413650512695
360,-1.8725323677062988
361,-0.9861320853233337
362,-1.704828143119812
363,-0.8059879541397095
364,-2.706568956375122
365,-0.78321373462677
366,-2.3796205520629883
367,-1.5314109325408936
368,-2.4544734954833984
369,-2.6363525390625
370,-0.6044049859046936
371,0.7127864956855774
372,-1.89466392993927
373,-2.907581090927124
374,-2.451589822769165
375,-3.1823997497558594
376,-0.43960294127464294
377,0.9175499677658081
378,-1.132150650024414
379,-2.9286131858825684
380,-1.147693395614624
381,-2.406266689300537
382,-2.7464892864227295
383,-2.932539224624634
384,-3.317744255065918
385,-1.369113564491272
386,-0.1962549239397049
387,-2.3537421226501465
388,0.06895936280488968
389,0.6362138390541077
390,-2.566509246826172
391,-2.0655274391174316
392,-2.2307896614074707
393,-1.2381173372268677
394,-2.420243740081787
395,-2.8150525093078613
396,-2.361835241317749
397,-2.8515725135803223
398,-1.6496487855911255
399,-2.6353824138641357
400,-0.09204661846160889
401,-3.082491636276245
402,-2.0292978286743164
403,0.8734259605407715
404,-2.7118923664093018
405,-2.59428334236145
406,-1.3276770114898682
407,-2.109621286392212
408,-2.619671583175659
409,-4.035884857177734
410,-1.2522013187408447
411,-1.2300567626953125
412,-0.6233153939247131
413,0.4159294366836548
414,1.028300166130066
415,1.2320311069488525
416,0.08407662063837051
417,-2.111684799194336
418,-1.2362539768218994
419,-1.1838634014129639
420,-1.8807144165039062
421,-0.31698304414749146
422,-0.6016988158226013
423,-1.8539587259292603
424,-2.7577924728393555
425,0.7510350346565247
426,-2.2716941833496094
427,-1.4454861879348755
428,-3.4073359966278076
429,-3.012993574142456
430,-2.4669625759124756
431,1.5643057823181152
432,0.3631947338581085
433,-1.289886713027954
434,-2.1022114753723145
435,-0.991824746131897
436,-2.418147087097168
437,-2.3059403896331787
438,-2.7206737995147705
439,1.4200890064239502
440,-0.3433297574520111
441,-1.2954524755477905
442,-2.170220375061035
443,-2.6568055152893066
444,0.2194589078426361
445,-1.813798189163208
446,0.005013659130781889
447,-2.0921120643615723
448,0.050908513367176056
449,-1.867613434791565
450,-2.846644639968872
451,-1.7604728937149048
452,-0.6769692301750183
453,-0.41904181241989136
454,-2.611398458480835
455,-0.5994753837585449
456,-2.6261847019195557
457,-3.317488670349121
458,-0.42510655522346497
459,-3.3501412868499756
460,-2.848241090774536
461,-2.677957057952881
462,-1.645427942276001
463,-0.2837771773338318
464,-2.553677558898926
465,-0.6735851168632507
466,-2.176172971725464
467,-1.1830220222473145
468,-0.464218407869339
469,-1.1422191858291626
470,-2.0761537551879883
471,-2.2183258533477783
472,-2.11856746673584
473,-2.3949921131134033
474,2.0094635486602783
475,-1.1861350536346436
476,-2.5131585597991943
477,0.156332865357399
478,-1.4350630044937134
479,0.429173082113266
480,-2.4471073150634766
481,-1.0141358375549316
482,-2.2503507137298584
483,-1.3944711685180664
484,0.38041046261787415
485,0.4470733404159546
486,-2.2495272159576416
487,-0.5385870337486267
488,0.9347584247589111
489,-1.8789047002792358
490,0.010587703436613083
491,-2.7351393699645996
492,-2.7660458087921143
493,0.9555517435073853
494,-1.1349637508392334
495,-0.046020928770303726
496,-1.0372320413589478
497,-2.1710190773010254
498,-1.8902721405029297
499,-2.755512237548828
500,-2.117582321166992
501,0.17464232444763184
502,-1.5095844268798828
503,0.30557507276535034
504,-2.2491023540496826
505,-0.893692135810852
506,-2.034912347793579
507,0.27953866124153137
508,-2.8168530464172363
509,-2.143641471862793
510,0.6823226809501648
511,-1.3214707374572754
512,-2.405696392059326
513,-3.013113260269165
514,0.3189510703086853
515,-0.9367315173149109
516,0.1441325545310974
517,-0.07941814512014389
518,-1.8907275199890137
519,-1.7983499765396118
520,0.6939577460289001
521,-1.9394896030426025
522,0.05107478052377701
523,-2.646043062210083
524,-3.105487823486328
525,1.737073540687561
526,0.10862113535404205
527,-0.3483407497406006
528,-0.6678360104560852
529,1.1305910348892212
530,0.2701636552810669
531,-3.0472044944763184
532,-1.8142521381378174
533,-2.8144004344940186
534,-3.3009181022644043
535,-2.7198128700256348
536,-1.4574257135391235
537,-0.32931649684906006
538,-0.7979900240898132
539,-3.270416498184204
540,1.1893739700317383
541,-1.517958402633667
542,-1.7048441171646118
543,-0.1507454663515091
544,-1.9389442205429077
545,-2.2975029945373535
546,-0.0017360644415020943
547,-0.6958003640174866
548,-3.248642683029175
549,0.9207189083099365
550,-0.15164212882518768
551,-2.401618719100952
552,-2.441242218017578
553,-0.9743766188621521
554,-2.0723681449890137
555,-0.3232371509075165
556,0.3688088655471802
557,-0.4578155279159546
558,1.1985050439834595
559,0.3545491099357605
560,-3.319749593734741
561,0.3740096092224121
562,-2.692711353302002
563,-0.6118858456611633
564,-2.734492063522339
565,-1.273905873298645
566,-2.5591890811920166
567,0.009863601066172123
568,-2.338954448699951
569,-2.2147574424743652
570,0.7057706713676453
571,-2.127885580062866
572,-1.341226577758789
573,0.2333449125289917
574,-2.503600835800171
575,-1.214697003364563
576,-2.659778118133545
577,0.47972315549850464
578,-2.4321510791778564
579,-2.5108208656311035
580,-2.826643943786621
581,-2.2278010845184326
582,-1.7106913328170776
583,0.5211345553398132
584,-2.455641984939575
585,-1.6789995431900024
586,1.2319599390029907
587,0.6756490468978882
588,-1.199743628501892
589,-2.1785967350006104
590,-1.4722657203674316
591,-0.5663639307022095
592,0.2656652629375458
593,-0.41089969873428345
594,-2.7009518146514893
595,-1.6671417951583862
596,-1.1200958490371704
597,-1.6532824039459229
598,1.315040946006775
599,-1.1387925148010254
600,-2.6451895236968994
601,-2.8147377967834473
602,-0.9484187364578247
603,-2.647477626800537
604,-2.450282096862793
605,-0.027210479602217674
606,-2.9969851970672607
607,-2.5878243446350098
608,0.4748563766479492
609,-2.1955764293670654
610,-2.9130654335021973
611,-0.17880699038505554
612,0.0614347867667675
613,-0.9263941645622253
614,-0.9122753143310547
615,-2.8538637161254883
616,-3.5315680503845215
617,-2.27917218208313
618,1.237770438194275
619,-2.194284677505493
620,-2.980266809463501
621,-3.5925092697143555
622,0.4998492896556854
623,1.6526453495025635
624,-2.5181884765625
625,-2.398965835571289
626,0.8365638256072998
627,0.10414253175258636
628,-1.1281518936157227
629,-1.8080308437347412
630,1.311104416847229
631,-2.4610469341278076
632,-2.602293014526367
633,1.1455169916152954
634,-2.135518789291382
635,-1.205123782157898
636,-0.5411925911903381
637,-2.424791097640991
638,-2.58784556388855
639,-1.3267508745193481
640,-1.952164649963379
641,-0.3440869450569153
642,-3.261368989944458
643,-1.2731637954711914
644,-2.830249786376953
645,0.9794804453849792
646,-3.2369301319122314
